voltage x,voltage y,time
7.709796575,-4.594088558,87.049
7.714071509,-4.595075086,87.05
7.711111939,-4.592773188,87.051
7.714071509,-4.597048141,87.052
7.711111939,-4.592115503,87.053
7.719990649,-4.586525181,87.054
7.707823529,-4.580934859,87.055
7.711769622,-4.574029167,87.056
7.7236079,-4.578632962,87.057
7.708810052,-4.589484764,87.058
7.709138893,-4.599021196,87.059
7.706508164,-4.595403928,87.06
7.705521641,-4.598034668,87.061
7.701904389,-4.598692353,87.062
7.702890913,-4.598363511,87.063
7.701246707,-4.600007723,87.064
7.693683363,-4.612503738,87.065
7.687435382,-4.61414795,87.066
7.69598525,-4.60625573,87.067
7.705521641,-4.597705826,87.068
7.711769622,-4.601323093,87.069
7.70815237,-4.594417401,87.07
7.715386873,-4.591128976,87.071
7.714071509,-4.593759716,87.072
7.698287138,-4.589484764,87.073
7.70223323,-4.585867496,87.074
7.707494688,-4.579948332,87.075
7.718017602,-4.575344537,87.076
7.713413827,-4.582250229,87.077
7.702562071,-4.587840551,87.078
7.69302568,-4.596061613,87.079
7.700917866,-4.596061613,87.08
7.691381475,-4.597048141,87.081
7.688421906,-4.599350038,87.082
7.690394952,-4.598363511,87.083
7.697958296,-4.603296148,87.084
7.694341045,-4.61151721,87.085
7.691710316,-4.613490265,87.086
7.696971773,-4.609215313,87.087
7.707494688,-4.603953833,87.088
7.709796575,-4.599021196,87.089
7.717031079,-4.590800133,87.09
7.7051928,-4.590800133,87.091
7.707165846,-4.590800133,87.092
7.710125416,-4.598034668,87.093
7.714071509,-4.589155921,87.094
7.719661807,-4.578304119,87.095
7.7236079,-4.583236756,87.096
7.721963695,-4.583894441,87.097
7.709467734,-4.595403928,87.098
7.70815237,-4.599350038,87.099
7.699931343,-4.597048141,87.1
7.702562071,-4.604282675,87.101
7.701575548,-4.600007723,87.102
7.703219754,-4.60230962,87.103
7.697629455,-4.604282675,87.104
7.693354522,-4.609872998,87.105
7.693683363,-4.616449848,87.106
7.691052634,-4.610530683,87.107
7.701575548,-4.601980778,87.108
7.708481211,-4.595403928,87.109
7.705521641,-4.595403928,87.11
7.712756145,-4.594088558,87.111
7.710783098,-4.590471291,87.112
7.713742668,-4.591457818,87.113
7.715386873,-4.589813606,87.114
7.707823529,-4.581592544,87.115
7.709467734,-4.57435801,87.116
7.718675284,-4.581592544,87.117
7.701246707,-4.588827079,87.118
7.694012204,-4.595075086,87.119
7.701904389,-4.601980778,87.12
7.704863959,-4.603296148,87.121
7.703219754,-4.604611518,87.122
7.701904389,-4.596390456,87.123
7.696971773,-4.60230962,87.124
7.691710316,-4.61546332,87.125
7.691052634,-4.608557628,87.126
7.694998727,-4.608228785,87.127
7.704863959,-4.60494036,87.128
7.711769622,-4.589155921,87.129
7.709796575,-4.591786661,87.13
7.709796575,-4.591128976,87.131
7.713413827,-4.598363511,87.132
7.71440035,-4.589484764,87.133
7.712427304,-4.584880969,87.134
7.724265583,-4.578961804,87.135
7.7236079,-4.57567338,87.136
7.7236079,-4.579619489,87.137
7.714729191,-4.589813606,87.138
7.715058032,-4.593759716,87.139
7.713084986,-4.595075086,87.14
7.70815237,-4.599350038,87.141
7.706508164,-4.600336566,87.142
7.70815237,-4.596390456,87.143
7.702890913,-4.60230962,87.144
7.696642932,-4.612503738,87.145
7.698287138,-4.612174895,87.146
7.700589025,-4.608557628,87.147
7.709138893,-4.598363511,87.148
7.713413827,-4.595403928,87.149
7.715058032,-4.595075086,87.15
7.712427304,-4.590142448,87.151
7.714071509,-4.592444346,87.152
7.714071509,-4.585867496,87.153
7.715715714,-4.587182866,87.154
7.720977172,-4.581263702,87.155
7.72656747,-4.576002222,87.156
7.721306013,-4.580606017,87.157
7.711769622,-4.591457818,87.158
7.706837005,-4.596719298,87.159
7.702562071,-4.596390456,87.16
7.704206277,-4.600665408,87.161
7.701904389,-4.600007723,87.162
7.7051928,-4.599678881,87.163
7.701575548,-4.604611518,87.164
7.693683363,-4.611188368,87.165
7.690394952,-4.612174895,87.166
7.69894482,-4.6075711,87.167
7.704863959,-4.599350038,87.168
7.711769622,-4.593759716,87.169
7.714071509,-4.591786661,87.17
7.713742668,-4.585209811,87.171
7.710454257,-4.600007723,87.172
7.712098463,-4.594088558,87.173
7.716702238,-4.588498236,87.174
7.722292536,-4.582579072,87.175
7.725252106,-4.586854024,87.176
7.722950218,-4.583236756,87.177
7.715386873,-4.591128976,87.178
7.707823529,-4.596061613,87.179
7.705850482,-4.599678881,87.18
7.7051928,-4.596390456,87.181
7.706179323,-4.598692353,87.182
7.704206277,-4.599350038,87.183
7.701246707,-4.601980778,87.184
7.69598525,-4.609215313,87.185
7.694341045,-4.61151721,87.186
7.694341045,-4.605926888,87.187
7.70223323,-4.597048141,87.188
7.709467734,-4.590471291,87.189
7.698287138,-4.591786661,87.19
7.709467734,-4.591128976,87.191
7.716373397,-4.589484764,87.192
7.71440035,-4.593430873,87.193
7.720648331,-4.587511709,87.194
7.723936742,-4.579619489,87.195
7.729855881,-4.577317592,87.196
7.724594424,-4.583236756,87.197
7.717031079,-4.588498236,87.198
7.710125416,-4.598363511,87.199
7.707165846,-4.596390456,87.2
7.709467734,-4.600007723,87.201
7.711111939,-4.597705826,87.202
7.70815237,-4.597705826,87.203
7.704863959,-4.60625573,87.204
7.689079588,-4.609215313,87.205
7.694341045,-4.608557628,87.206
7.689408429,-4.607242258,87.207
7.704535118,-4.602638463,87.208
7.711769622,-4.597048141,87.209
7.711769622,-4.593430873,87.21
7.712427304,-4.590471291,87.211
7.71440035,-4.593759716,87.212
7.713084986,-4.595403928,87.213
7.718675284,-4.587840551,87.214
7.727553993,-4.578632962,87.215
7.730842404,-4.575344537,87.216
7.719004125,-4.578961804,87.217
7.710125416,-4.586854024,87.218
7.710783098,-4.587182866,87.219
7.704535118,-4.602638463,87.22
7.704863959,-4.597048141,87.221
7.707494688,-4.598692353,87.222
7.707494688,-4.596719298,87.223
7.699602502,-4.602967305,87.224
7.698615979,-4.6075711,87.225
7.693683363,-4.611846053,87.226
7.695656409,-4.609215313,87.227
7.71144078,-4.595732771,87.228
7.707494688,-4.592773188,87.229
7.718675284,-4.589813606,87.23
7.71440035,-4.589813606,87.231
7.709467734,-4.591457818,87.232
7.71440035,-4.587511709,87.233
7.716044556,-4.581921387,87.234
7.722292536,-4.576002222,87.235
7.717688761,-4.577975277,87.236
7.723936742,-4.589155921,87.237
7.714729191,-4.590471291,87.238
7.700589025,-4.597376983,87.239
7.709467734,-4.600665408,87.24
7.708810052,-4.600007723,87.241
7.706508164,-4.60099425,87.242
7.703219754,-4.608557628,87.243
7.701246707,-4.614476793,87.244
7.694012204,-4.617436375,87.245
7.691052634,-4.614476793,87.246
7.699273661,-4.611188368,87.247
7.707823529,-4.601980778,87.248
7.709138893,-4.596061613,87.249
7.716044556,-4.591786661,87.25
7.713742668,-4.592444346,87.251
7.716702238,-4.593102031,87.252
7.71735992,-4.592115503,87.253
7.72031949,-4.592444346,87.254
7.726238629,-4.580277174,87.255
7.726238629,-4.576331065,87.256
7.723936742,-4.577317592,87.257
7.712098463,-4.587182866,87.258
7.713084986,-4.596061613,87.259
7.710454257,-4.598363511,87.26
7.7051928,-4.595732771,87.261
7.704863959,-4.596390456,87.262
7.702890913,-4.596061613,87.263
7.70223323,-4.60230962,87.264
7.696314091,-4.608228785,87.265
7.689408429,-4.609544155,87.266
7.694012204,-4.603953833,87.267
7.706179323,-4.595075086,87.268
7.703877436,-4.593102031,87.269
7.711111939,-4.589813606,87.27
7.712756145,-4.590142448,87.271
7.71440035,-4.593102031,87.272
7.71440035,-4.593102031,87.273
7.716702238,-4.586525181,87.274
7.72656747,-4.580277174,87.275
7.730513563,-4.574686852,87.276
7.725252106,-4.581921387,87.277
7.714729191,-4.589155921,87.278
7.710783098,-4.596061613,87.279
7.709467734,-4.596719298,87.28
7.707823529,-4.598363511,87.281
7.704863959,-4.600007723,87.282
7.703877436,-4.599350038,87.283
7.698615979,-4.60362499,87.284
7.694012204,-4.611188368,87.285
7.693354522,-4.612174895,87.286
7.696971773,-4.603953833,87.287
7.702562071,-4.600665408,87.288
7.706837005,-4.590142448,87.289
7.710783098,-4.589155921,87.29
7.713084986,-4.588827079,87.291
7.710125416,-4.588169394,87.292
7.714071509,-4.586196339,87.293
7.716702238,-4.584552126,87.294
7.723279059,-4.576331065,87.295
7.728540517,-4.572713797,87.296
7.724265583,-4.577646434,87.297
7.713742668,-4.599021196,87.298
7.710125416,-4.600665408,87.299
7.704863959,-4.604282675,87.3
7.706179323,-4.612503738,87.301
7.704863959,-4.596390456,87.302
7.704863959,-4.597048141,87.303
7.702562071,-4.601980778,87.304
7.693354522,-4.62204017,87.305
7.692039157,-4.625328595,87.306
7.694998727,-4.613819108,87.307
7.702562071,-4.603296148,87.308
7.710454257,-4.600665408,87.309
7.71144078,-4.601980778,87.31
7.712756145,-4.606584573,87.311
7.71144078,-4.597048141,87.312
7.710783098,-4.597376983,87.313
7.71735992,-4.593759716,87.314
7.720648331,-4.587182866,87.315
7.729198199,-4.578961804,87.316
7.719990649,-4.582907914,87.317
7.712098463,-4.588498236,87.318
7.706508164,-4.592444346,87.319
7.7051928,-4.594417401,87.32
7.706179323,-4.604282675,87.321
7.706837005,-4.611846053,87.322
7.703877436,-4.606913415,87.323
7.701575548,-4.611188368,87.324
7.692039157,-4.613819108,87.325
7.692696839,-4.616121005,87.326
7.697300614,-4.615792163,87.327
7.706508164,-4.603953833,87.328
7.713413827,-4.600665408,87.329
7.713742668,-4.598692353,87.33
7.712098463,-4.597705826,87.331
7.715386873,-4.600007723,87.332
7.717688761,-4.584223284,87.333
7.723936742,-4.585867496,87.334
7.727882835,-4.579948332,87.335
7.733473133,-4.578961804,87.336
7.729198199,-4.585538654,87.337
7.716702238,-4.593430873,87.338
7.716373397,-4.594746243,87.339
7.710783098,-4.601651935,87.34
7.709138893,-4.599678881,87.341
7.7051928,-4.601323093,87.342
7.706508164,-4.597705826,87.343
7.699602502,-4.602638463,87.344
7.696971773,-4.610859525,87.345
7.698287138,-4.611188368,87.346
7.69302568,-4.606584573,87.347
7.703219754,-4.605269203,87.348
7.717688761,-4.595403928,87.349
7.715386873,-4.593430873,87.35
7.718675284,-4.592444346,87.351
7.716373397,-4.589484764,87.352
7.719004125,-4.590471291,87.353
7.721963695,-4.587840551,87.354
7.721306013,-4.579290647,87.355
7.723279059,-4.576659907,87.356
7.721963695,-4.583236756,87.357
7.713742668,-4.590471291,87.358
7.709467734,-4.594417401,87.359
7.70815237,-4.597048141,87.36
7.706508164,-4.599021196,87.361
7.710125416,-4.602967305,87.362
7.7051928,-4.596061613,87.363
7.701246707,-4.601651935,87.364
7.690723793,-4.606584573,87.365
7.694669886,-4.610859525,87.366
7.698615979,-4.604611518,87.367
7.707165846,-4.596719298,87.368
7.710783098,-4.593759716,87.369
7.715386873,-4.589484764,87.37
7.714729191,-4.591786661,87.371
7.71440035,-4.600336566,87.372
7.713742668,-4.601323093,87.373
7.715715714,-4.597048141,87.374
7.724594424,-4.586196339,87.375
7.72656747,-4.592115503,87.376
7.725580947,-4.580606017,87.377
7.715715714,-4.597048141,87.378
7.703548595,-4.595732771,87.379
7.709467734,-4.596719298,87.38
7.705521641,-4.597376983,87.381
7.709138893,-4.601323093,87.382
7.7051928,-4.60230962,87.383
7.700917866,-4.606913415,87.384
7.699273661,-4.616121005,87.385
7.689408429,-4.61677869,87.386
7.699602502,-4.609215313,87.387
7.706179323,-4.597048141,87.388
7.710783098,-4.595075086,87.389
7.71440035,-4.589813606,87.39
7.711769622,-4.591457818,87.391
7.713413827,-4.587840551,87.392
7.716702238,-4.593430873,87.393
7.71440035,-4.587840551,87.394
7.724265583,-4.582907914,87.395
7.731828928,-4.581263702,87.396
7.715715714,-4.586854024,87.397
7.708810052,-4.595403928,87.398
7.703219754,-4.598363511,87.399
7.706837005,-4.600007723,87.4
7.709796575,-4.604282675,87.401
7.702890913,-4.599678881,87.402
7.706837005,-4.601651935,87.403
7.699602502,-4.605598045,87.404
7.695656409,-4.620067115,87.405
7.692367998,-4.626972808,87.406
7.695327568,-4.617436375,87.407
7.706837005,-4.61151721,87.408
7.711111939,-4.594746243,87.409
7.711111939,-4.593759716,87.41
7.711111939,-4.592115503,87.411
7.707823529,-4.594746243,87.412
7.71440035,-4.592444346,87.413
7.716044556,-4.585209811,87.414
7.718346443,-4.579948332,87.415
7.728211676,-4.571398428,87.416
7.722621377,-4.594088558,87.417
7.717031079,-4.605269203,87.418
7.708481211,-4.606913415,87.419
7.710454257,-4.598034668,87.42
7.706179323,-4.596061613,87.421
7.706179323,-4.597705826,87.422
7.706508164,-4.597048141,87.423
7.701904389,-4.60230962,87.424
7.69598525,-4.607899943,87.425
7.691381475,-4.61151721,87.426
7.698287138,-4.61020184,87.427
7.701246707,-4.598692353,87.428
7.71144078,-4.595075086,87.429
7.705521641,-4.593759716,87.43
7.71144078,-4.590800133,87.431
7.706508164,-4.592444346,87.432
7.721306013,-4.591128976,87.433
7.714071509,-4.585867496,87.434
7.726238629,-4.579619489,87.435
7.731171245,-4.576331065,87.436
7.7236079,-4.579619489,87.437
7.717031079,-4.603953833,87.438
7.711769622,-4.609872998,87.439
7.710125416,-4.609872998,87.44
7.711769622,-4.600007723,87.441
7.707494688,-4.598034668,87.442
7.709796575,-4.601980778,87.443
7.694998727,-4.60494036,87.444
7.69894482,-4.611846053,87.445
7.683818131,-4.616449848,87.446
7.693354522,-4.60888647,87.447
7.705521641,-4.597705826,87.448
7.709138893,-4.592115503,87.449
7.710454257,-4.592773188,87.45
7.712098463,-4.593102031,87.451
7.713084986,-4.591128976,87.452
7.709796575,-4.592444346,87.453
7.712098463,-4.589484764,87.454
7.724923265,-4.579948332,87.455
7.732157769,-4.579290647,87.456
7.713084986,-4.581921387,87.457
7.714071509,-4.587840551,87.458
7.708810052,-4.599021196,87.459
7.708810052,-4.599678881,87.46
7.706179323,-4.592115503,87.461
7.708481211,-4.600007723,87.462
7.705521641,-4.597376983,87.463
7.70223323,-4.602967305,87.464
7.694669886,-4.607899943,87.465
7.690723793,-4.607242258,87.466
7.697629455,-4.605926888,87.467
7.707823529,-4.596390456,87.468
7.710783098,-4.593759716,87.469
7.713084986,-4.591128976,87.47
7.717031079,-4.593430873,87.471
7.718346443,-4.592115503,87.472
7.718017602,-4.590142448,87.473
7.721634854,-4.588169394,87.474
7.730184722,-4.579619489,87.475
7.731500087,-4.582250229,87.476
7.727882835,-4.583565599,87.477
7.716702238,-4.594746243,87.478
7.712756145,-4.599350038,87.479
7.708810052,-4.600665408,87.48
7.711769622,-4.601980778,87.481
7.711111939,-4.60362499,87.482
7.710783098,-4.60362499,87.483
7.7051928,-4.607242258,87.484
7.700589025,-4.613819108,87.485
7.69598525,-4.611846053,87.486
7.688421906,-4.612503738,87.487
7.697629455,-4.600665408,87.488
7.709467734,-4.592115503,87.489
7.713742668,-4.588827079,87.49
7.713084986,-4.590800133,87.491
7.714729191,-4.592115503,87.492
7.71735992,-4.592115503,87.493
7.719990649,-4.586854024,87.494
7.728869358,-4.579619489,87.495
7.728211676,-4.577317592,87.496
7.721963695,-4.579619489,87.497
7.714071509,-4.592115503,87.498
7.712427304,-4.596719298,87.499
7.708810052,-4.599021196,87.5
7.707165846,-4.598034668,87.501
7.707823529,-4.599678881,87.502
7.7051928,-4.600007723,87.503
7.703877436,-4.602638463,87.504
7.695656409,-4.607242258,87.505
7.69302568,-4.614805635,87.506
7.696971773,-4.606584573,87.507
7.707823529,-4.595075086,87.508
7.714071509,-4.596390456,87.509
7.715058032,-4.593759716,87.51
7.717688761,-4.594746243,87.511
7.716373397,-4.594746243,87.512
7.718017602,-4.594417401,87.513
7.722292536,-4.587182866,87.514
7.71144078,-4.581592544,87.515
7.722621377,-4.577975277,87.516
7.709796575,-4.581921387,87.517
7.711769622,-4.586196339,87.518
7.709138893,-4.596061613,87.519
7.707823529,-4.613161423,87.52
7.708481211,-4.61151721,87.521
7.706179323,-4.614476793,87.522
7.708481211,-4.60230962,87.523
7.706179323,-4.60625573,87.524
7.697958296,-4.61151721,87.525
7.694998727,-4.617107533,87.526
7.701246707,-4.61020184,87.527
7.709796575,-4.598363511,87.528
7.709467734,-4.596719298,87.529
7.717031079,-4.594746243,87.53
7.719990649,-4.593430873,87.531
7.718675284,-4.592444346,87.532
7.718675284,-4.594088558,87.533
7.725252106,-4.587840551,87.534
7.732157769,-4.582907914,87.535
7.729855881,-4.578632962,87.536
7.718346443,-4.582579072,87.537
7.703877436,-4.594088558,87.538
7.700260184,-4.598034668,87.539
7.703548595,-4.598692353,87.54
7.706508164,-4.599350038,87.541
7.701575548,-4.600336566,87.542
7.696971773,-4.602967305,87.543
7.695656409,-4.607242258,87.544
7.690723793,-4.612174895,87.545
7.687106541,-4.614805635,87.546
7.6867777,-4.608228785,87.547
7.696314091,-4.599678881,87.548
7.707494688,-4.589484764,87.549
7.700589025,-4.594088558,87.55
7.712756145,-4.590471291,87.551
7.710125416,-4.591786661,87.552
7.718346443,-4.587182866,87.553
7.719332966,-4.588827079,87.554
7.727882835,-4.577317592,87.555
7.730184722,-4.577317592,87.556
7.722950218,-4.583894441,87.557
7.714071509,-4.591457818,87.558
7.709467734,-4.592444346,87.559
7.712098463,-4.594417401,87.56
7.704206277,-4.600007723,87.561
7.705850482,-4.597376983,87.562
7.708481211,-4.597705826,87.563
7.69894482,-4.61809406,87.564
7.696642932,-4.623684383,87.565
7.697629455,-4.624999753,87.566
7.699273661,-4.622369013,87.567
7.704206277,-4.610530683,87.568
7.711769622,-4.595732771,87.569
7.703877436,-4.594417401,87.57
7.699602502,-4.592115503,87.571
7.707823529,-4.593759716,87.572
7.708810052,-4.591786661,87.573
7.710454257,-4.586854024,87.574
7.718346443,-4.578304119,87.575
7.721634854,-4.577646434,87.576
7.724265583,-4.582907914,87.577
7.716044556,-4.594088558,87.578
7.707823529,-4.613161423,87.579
7.697300614,-4.599678881,87.58
7.695656409,-4.598692353,87.581
7.706837005,-4.599350038,87.582
7.707165846,-4.601323093,87.583
7.702890913,-4.60362499,87.584
7.698615979,-4.612174895,87.585
7.694012204,-4.61940943,87.586
7.701246707,-4.609872998,87.587
7.708481211,-4.611846053,87.588
7.710454257,-4.606913415,87.589
7.716373397,-4.603953833,87.59
7.718017602,-4.594088558,87.591
7.718675284,-4.594417401,87.592
7.717031079,-4.594088558,87.593
7.723279059,-4.588498236,87.594
7.730513563,-4.582250229,87.595
7.730513563,-4.580277174,87.596
7.726238629,-4.587182866,87.597
7.719990649,-4.592444346,87.598
7.712427304,-4.598363511,87.599
7.708810052,-4.595403928,87.6
7.697629455,-4.599678881,87.601
7.700260184,-4.600336566,87.602
7.707823529,-4.610530683,87.603
7.699931343,-4.616449848,87.604
7.692696839,-4.623026698,87.605
7.690066111,-4.629274706,87.606
7.699602502,-4.619738273,87.607
7.708810052,-4.609544155,87.608
7.712098463,-4.595403928,87.609
7.714729191,-4.597048141,87.61
7.715715714,-4.593430873,87.611
7.716044556,-4.603296148,87.612
7.71735992,-4.601980778,87.613
7.721634854,-4.588498236,87.614
7.731500087,-4.580934859,87.615
7.716702238,-4.576659907,87.616
7.718017602,-4.579948332,87.617
7.714729191,-4.590800133,87.618
7.71144078,-4.593759716,87.619
7.707494688,-4.599350038,87.62
7.706508164,-4.597048141,87.621
7.707494688,-4.596390456,87.622
7.705850482,-4.597376983,87.623
7.700589025,-4.610859525,87.624
7.692039157,-4.624999753,87.625
7.693683363,-4.621053643,87.626
7.702562071,-4.610859525,87.627
7.710454257,-4.600007723,87.628
7.715386873,-4.593430873,87.629
7.718346443,-4.592773188,87.63
7.718675284,-4.593430873,87.631
7.713413827,-4.591128976,87.632
7.706837005,-4.589813606,87.633
7.708810052,-4.585209811,87.634
7.712098463,-4.580606017,87.635
7.722950218,-4.57304264,87.636
7.712098463,-4.580606017,87.637
7.706508164,-4.591128976,87.638
7.697629455,-4.593759716,87.639
7.701575548,-4.597376983,87.64
7.694669886,-4.593759716,87.641
7.706179323,-4.596719298,87.642
7.704535118,-4.598363511,87.643
7.701575548,-4.603296148,87.644
7.696314091,-4.6075711,87.645
7.694341045,-4.611188368,87.646
7.698615979,-4.605269203,87.647
7.710454257,-4.595732771,87.648
7.709138893,-4.606584573,87.649
7.713742668,-4.600336566,87.65
7.716702238,-4.60230962,87.651
7.717688761,-4.592115503,87.652
7.716373397,-4.605269203,87.653
7.72031949,-4.592444346,87.654
7.72656747,-4.586854024,87.655
7.728869358,-4.582907914,87.656
7.723279059,-4.587511709,87.657
7.718346443,-4.592444346,87.658
7.712098463,-4.600336566,87.659
7.713413827,-4.599678881,87.66
7.708810052,-4.601323093,87.661
7.711769622,-4.60099425,87.662
7.712098463,-4.604611518,87.663
7.706179323,-4.605269203,87.664
7.683818131,-4.611188368,87.665
7.68348929,-4.61283258,87.666
7.686448859,-4.60494036,87.667
7.697629455,-4.595075086,87.668
7.699273661,-4.593102031,87.669
7.712427304,-4.588169394,87.67
7.716373397,-4.588827079,87.671
7.714729191,-4.590142448,87.672
7.717031079,-4.592773188,87.673
7.719661807,-4.585538654,87.674
7.731500087,-4.582907914,87.675
7.732157769,-4.581592544,87.676
7.724923265,-4.584880969,87.677
7.717688761,-4.594746243,87.678
7.70815237,-4.597048141,87.679
7.709796575,-4.594417401,87.68
7.707494688,-4.600007723,87.681
7.708481211,-4.599678881,87.682
7.705850482,-4.601651935,87.683
7.702562071,-4.606913415,87.684
7.695656409,-4.61677869,87.685
7.691052634,-4.624342068,87.686
7.704863959,-4.60888647,87.687
7.708810052,-4.601980778,87.688
7.712427304,-4.595732771,87.689
7.69894482,-4.594746243,87.69
7.717688761,-4.594417401,87.691
7.719661807,-4.592773188,87.692
7.716373397,-4.592115503,87.693
7.719332966,-4.588827079,87.694
7.725580947,-4.579619489,87.695
7.72952704,-4.57567338,87.696
7.722621377,-4.596061613,87.697
7.714071509,-4.597048141,87.698
7.709138893,-4.60099425,87.699
7.70815237,-4.597705826,87.7
7.704863959,-4.60099425,87.701
7.710125416,-4.600336566,87.702
7.703877436,-4.601323093,87.703
7.697629455,-4.618751745,87.704
7.698287138,-4.614476793,87.705
7.698287138,-4.614476793,87.706
7.70223323,-4.60888647,87.707
7.712098463,-4.602638463,87.708
7.715386873,-4.595403928,87.709
7.719004125,-4.592115503,87.71
7.719332966,-4.592115503,87.711
7.718346443,-4.595075086,87.712
7.70223323,-4.588169394,87.713
7.709138893,-4.584880969,87.714
7.716044556,-4.580606017,87.715
7.714729191,-4.581592544,87.716
7.722292536,-4.591457818,87.717
7.715386873,-4.595075086,87.718
7.709796575,-4.598363511,87.719
7.711769622,-4.60099425,87.72
7.706837005,-4.596390456,87.721
7.71144078,-4.601651935,87.722
7.709796575,-4.599350038,87.723
7.706508164,-4.604282675,87.724
7.697958296,-4.610859525,87.725
7.692039157,-4.61283258,87.726
7.701904389,-4.605269203,87.727
7.711111939,-4.600007723,87.728
7.698287138,-4.589155921,87.729
7.699602502,-4.590142448,87.73
7.70223323,-4.587182866,87.731
7.70223323,-4.589484764,87.732
7.698615979,-4.589484764,87.733
7.703219754,-4.585209811,87.734
7.710125416,-4.572056113,87.735
7.726896311,-4.580606017,87.736
7.719332966,-4.588498236,87.737
7.712756145,-4.592444346,87.738
7.708481211,-4.598692353,87.739
7.707494688,-4.597376983,87.74
7.706837005,-4.600007723,87.741
7.706837005,-4.598034668,87.742
7.707165846,-4.600336566,87.743
7.700260184,-4.604282675,87.744
7.695656409,-4.607899943,87.745
7.694341045,-4.613161423,87.746
7.699602502,-4.608557628,87.747
7.708481211,-4.597376983,87.748
7.709796575,-4.594088558,87.749
7.715386873,-4.593430873,87.75
7.719004125,-4.592444346,87.751
7.718346443,-4.592444346,87.752
7.719332966,-4.590800133,87.753
7.717031079,-4.584880969,87.754
7.725909788,-4.586525181,87.755
7.725909788,-4.582250229,87.756
7.722292536,-4.584880969,87.757
7.717688761,-4.591786661,87.758
7.714071509,-4.595403928,87.759
7.709138893,-4.598692353,87.76
7.712756145,-4.599678881,87.761
7.705521641,-4.601323093,87.762
7.707165846,-4.602967305,87.763
7.699931343,-4.606913415,87.764
7.699273661,-4.609544155,87.765
7.694341045,-4.615792163,87.766
7.683818131,-4.606913415,87.767
7.691052634,-4.599021196,87.768
7.71144078,-4.597705826,87.769
7.713084986,-4.597048141,87.77
7.716373397,-4.593102031,87.771
7.712756145,-4.587840551,87.772
7.71440035,-4.590142448,87.773
7.719661807,-4.586196339,87.774
7.728869358,-4.578961804,87.775
7.728211676,-4.577975277,87.776
7.722621377,-4.588169394,87.777
7.710454257,-4.594088558,87.778
7.712098463,-4.596390456,87.779
7.708810052,-4.596390456,87.78
7.706837005,-4.600336566,87.781
7.709467734,-4.596390456,87.782
7.704535118,-4.613819108,87.783
7.703877436,-4.602967305,87.784
7.694998727,-4.610530683,87.785
7.694669886,-4.611188368,87.786
7.701575548,-4.605926888,87.787
7.710783098,-4.600336566,87.788
7.713084986,-4.595732771,87.789
7.716044556,-4.590142448,87.79
7.718017602,-4.591128976,87.791
7.717031079,-4.592773188,87.792
7.718346443,-4.590800133,87.793
7.723936742,-4.583236756,87.794
7.730184722,-4.578304119,87.795
7.733144292,-4.575015695,87.796
7.725252106,-4.581592544,87.797
7.716373397,-4.591786661,87.798
7.696314091,-4.597048141,87.799
7.695327568,-4.595732771,87.8
7.7051928,-4.594417401,87.801
7.707823529,-4.598363511,87.802
7.702562071,-4.596719298,87.803
7.701575548,-4.605926888,87.804
7.691381475,-4.616449848,87.805
7.691381475,-4.615134478,87.806
7.697300614,-4.60888647,87.807
7.705850482,-4.592444346,87.808
7.707823529,-4.595732771,87.809
7.715386873,-4.593759716,87.81
7.714071509,-4.593759716,87.811
7.713413827,-4.590471291,87.812
7.716702238,-4.588827079,87.813
7.719661807,-4.585538654,87.814
7.724923265,-4.57567338,87.815
7.715058032,-4.576659907,87.816
7.72031949,-4.582250229,87.817
7.706179323,-4.591128976,87.818
7.694341045,-4.594417401,87.819
7.706837005,-4.600007723,87.82
7.704206277,-4.60099425,87.821
7.704863959,-4.604611518,87.822
7.704863959,-4.601323093,87.823
7.699602502,-4.60625573,87.824
7.694012204,-4.610530683,87.825
7.693683363,-4.610859525,87.826
7.69894482,-4.609215313,87.827
7.710125416,-4.596390456,87.828
7.715715714,-4.592773188,87.829
7.71735992,-4.591457818,87.83
7.716702238,-4.592444346,87.831
7.719332966,-4.592115503,87.832
7.719661807,-4.590800133,87.833
7.722621377,-4.588169394,87.834
7.732157769,-4.579290647,87.835
7.724594424,-4.576331065,87.836
7.713742668,-4.580606017,87.837
7.705850482,-4.588169394,87.838
7.696642932,-4.591457818,87.839
7.707823529,-4.605926888,87.84
7.709138893,-4.596061613,87.841
7.707823529,-4.605926888,87.842
7.710125416,-4.597048141,87.843
7.701904389,-4.60494036,87.844
7.700260184,-4.607242258,87.845
7.696971773,-4.613161423,87.846
7.70223323,-4.608228785,87.847
7.709467734,-4.597705826,87.848
7.714729191,-4.592444346,87.849
7.714729191,-4.591457818,87.85
7.718675284,-4.591128976,87.851
7.719004125,-4.591457818,87.852
7.715715714,-4.598363511,87.853
7.722292536,-4.584552126,87.854
7.728540517,-4.577646434,87.855
7.72952704,-4.578304119,87.856
7.724265583,-4.585867496,87.857
7.718346443,-4.589484764,87.858
7.712756145,-4.595403928,87.859
7.710125416,-4.594417401,87.86
7.707165846,-4.593759716,87.861
7.691381475,-4.595403928,87.862
7.697629455,-4.595403928,87.863
7.684475813,-4.60230962,87.864
7.688750747,-4.609544155,87.865
7.690066111,-4.6075711,87.866
7.699602502,-4.61283258,87.867
7.703219754,-4.598034668,87.868
7.707494688,-4.591457818,87.869
7.712427304,-4.596061613,87.87
